Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Biomass Availability,Energy Storage Capacity,Energy Efficiency Programs
Russia,2021,Solar,13293.34895,12095.53925,3112060714,1485079143,1.09891E+14,76601.21514,89625.33911,85375.31995,906537.0066,56835,5.061493033,543.9310057,0
China,2011,Solar,73491.70107,28434.39515,5192166693,1376494998,7.03835E+13,840935.4021,25135.4447,48688.49924,788318.2991,507182,64.8042213,993.6583122,1
India,2014,Geothermal,7340.120231,6594.6055,6368507632,856461582,1.74278E+14,439470.5778,96900.12927,82409.94936,123026.9811,800345,11.89238133,292.3885115,0
Brazil,2009,Biomass,8333.676113,16193.95684,8471398785,468552917,1.90209E+14,238652.8359,59145.75956,72374.6626,817993.6444,388800,41.44832759,384.6544941,0
India,2015,Biomass,48367.56367,27624.64931,3038662667,660687711,5.1183E+13,821808.5338,39454.14901,3461.881965,503055.2451,46392,91.45325181,616.6397147,1
China,2018,Hydro,29858.27546,33667.88562,4328571856,405197426,8.3133E+13,234543.0719,89998.88359,10533.01268,161781.993,671130,2.804840671,480.3609709,1
Russia,2004,Solar,40352.26297,21032.78636,8872817723,817408361,3.04132E+13,50829.19494,91880.52953,86874.08872,472005.1766,926251,60.27016117,587.4978674,0
Germany,2010,Solar,67219.00189,2531.439947,3375726886,548357345,9.01817E+12,882608.3788,24384.56184,49636.35461,697694.3314,392300,72.06310614,715.4815889,1
Japan,2020,Geothermal,5595.211194,41658.01306,4175307281,1473235382,1.55929E+14,33445.14762,98215.18128,89097.93162,803653.8991,830875,39.30403304,992.7562631,0
France,2018,Hydro,54977.65177,11341.02701,6256784694,425074040,1.46654E+14,304016.3932,84599.44144,62232.19334,11825.95585,286503,89.52367305,903.7063435,1
Russia,2007,Biomass,66741.36069,27534.78558,4880843658,1245204464,3.29845E+13,849824.014,28130.94928,89405.2929,893649.1281,984352,37.87520717,874.0327542,1
Japan,2013,Biomass,24069.08076,2860.17016,9316941068,18405025,1.3208E+14,546932.6859,67094.89138,31703.66158,380909.1155,966384,27.5847653,809.8244793,0
Japan,2006,Geothermal,10145.86154,34933.35618,2346228162,99251675,1.51468E+14,901940.5376,60260.76504,5066.547189,439895.3069,315905,19.03956179,810.1662907,1
China,2017,Biomass,89468.86476,16756.01403,7872167570,200696785,1.05968E+14,143545.2356,45303.8918,44836.17824,288516.2353,834806,59.63781294,908.1419885,1
Japan,2017,Biomass,17554.3689,39097.14579,9821253508,1142273787,4.06934E+13,860943.1237,10550.37221,8602.395845,403353.2355,950626,91.05596402,626.0467504,1
Australia,2010,Wind,93905.69021,46677.39974,1537473886,694853010,1.24714E+14,880021.7532,31329.02154,89521.86092,353619.5492,987493,38.4546478,265.9021372,0
Russia,2021,Solar,78140.21786,35785.19912,4416186033,23159003,1.17243E+14,561190.7949,23970.53755,67668.14784,327312.1356,634047,39.60984497,555.740569,0
France,2003,Geothermal,94880.26972,30114.43873,5844965795,176734656,1.24607E+13,142098.6601,12595.13241,61411.72527,685852.1256,800140,6.963769566,154.0274496,1
Canada,2008,Geothermal,82371.15299,17700.59524,5051336019,1118986961,1.35093E+14,965269.1615,51679.73552,58793.67516,925530.982,615672,71.45515715,556.3296453,1
France,2003,Wind,57186.03,35288.05484,4503133898,348807062,7.60073E+13,162908.4115,59184.86561,57699.05083,180972.9924,308901,87.47061747,653.0347052,0
Japan,2008,Geothermal,84554.42169,2567.269952,266176246.7,1155407082,1.63614E+14,601139.7984,85475.36083,47392.12849,453223.1503,109166,27.16682351,250.4114345,1
China,2010,Hydro,43528.67801,46502.38005,8925348442,375850837,1.09992E+14,673597.2999,46833.72193,65771.0663,111578.6508,628108,34.48414207,144.21476,0
China,2002,Wind,64481.03926,5979.033712,9279634350,480711029,4.1966E+12,9483.764551,64570.86651,58742.67072,233829.0196,531375,4.869578027,300.5527991,1
France,2007,Solar,26548.60036,47561.91772,5931337501,805517886,6.53394E+13,188448.9647,21496.34509,77569.11275,725959.0824,624243,23.08864706,536.4426036,0
Australia,2001,Biomass,32851.79558,18941.40517,3611636119,1202436517,1.90781E+13,764824.5085,22256.88138,2571.431919,301038.0111,867533,50.66207531,860.2027646,1
Australia,2013,Wind,38747.06979,15916.37377,8939517787,1449867663,1.39054E+14,77804.17323,74897.55695,32665.46678,624804.9073,103273,1.026019471,174.2220457,0
Canada,2012,Hydro,35958.92035,14410.74515,6838575837,894886473,4.38783E+12,810436.8797,93013.44486,55792.05451,372835.8461,432663,45.36448057,519.038515,0
France,2014,Solar,23475.58021,26126.97781,5969154830,935690863,1.52121E+14,455239.0349,50328.26907,33275.94221,878263.3797,399222,10.83822798,345.5041437,1
France,2017,Biomass,74977.57062,27813.64935,9101547537,505001562,1.72327E+14,121701.1187,46479.33096,6738.324956,381615.0859,884274,6.25538063,801.9596963,1
Australia,2011,Solar,70705.24619,21791.96534,425601447.3,419963109,8.30809E+13,645946.981,94508.73788,49317.3002,569571.7267,181553,27.62355044,640.5499294,0
USA,2013,Biomass,27305.19192,36412.96464,8001734777,1158238568,9.23097E+13,827402.572,94375.21921,70115.54295,544351.6179,800006,44.38689296,645.8135978,0
Germany,2020,Hydro,95262.08246,28984.26732,2989818487,1290054330,3.20377E+13,512397.1495,57887.71199,87467.25665,366552.9422,103083,70.31804199,63.38409549,0
China,2016,Solar,77498.34594,19276.92446,4398771895,481035680,1.1808E+14,468901.0988,83242.21708,67018.4703,482540.5563,200073,46.75478853,314.7770736,0
India,2018,Biomass,35770.8783,27236.98173,7096686669,268561593,4.27455E+12,458233.5052,7192.890536,62618.24011,391721.2269,251545,78.40759312,411.9480482,0
Germany,2002,Solar,37832.46042,13903.27786,6634838646,1431257514,1.75067E+13,393841.05,41822.92069,9161.177051,366404.8681,680661,18.293998,518.904672,1
Russia,2016,Hydro,47588.98239,16578.35991,7112103623,227220777,1.18256E+14,748650.4525,84311.53909,82432.4232,646436.5561,295967,18.11516991,255.6265592,0
France,2019,Solar,13206.27762,9431.557236,7090542967,238997578,8.67936E+13,138146.4455,71370.4706,12547.57654,735880.8759,114584,89.49138698,414.7888548,1
Russia,2000,Geothermal,38155.20512,4115.672316,3606111396,1471269610,8.07593E+13,24477.44092,57149.50728,79105.93522,604836.9643,355064,23.7276572,472.4137105,0
India,2012,Wind,37964.82126,7679.369703,175723927.1,828846277,1.21169E+13,309277.0543,12264.02754,82952.05524,842369.4933,352104,71.106727,185.0008917,1
France,2002,Hydro,22622.51859,2521.914317,2710993969,67741194,1.86884E+14,125758.0829,11102.16562,81105.69321,857210.2535,191992,10.80355169,838.0597041,0
Russia,2010,Hydro,6876.228316,20866.36026,2278725155,1477029090,1.36071E+14,654005.1793,84241.87674,51677.57187,70199.46493,756540,37.04481887,740.8093886,1
Australia,2007,Wind,90743.90738,30358.7421,9432044963,167384136,1.70524E+14,591662.4681,50692.69868,55921.45919,642948.9226,285969,49.27699474,906.0262357,0
Australia,2011,Geothermal,73075.97057,37413.68928,7280416549,568960559,1.535E+14,532387.1875,35668.68553,82127.80891,424775.8108,917214,46.41629817,359.980901,0
India,2007,Solar,99473.16329,22791.16051,5233572555,1239201691,7.76257E+13,768919.0702,20214.9114,49791.94754,907314.4692,561908,20.31867078,828.3617284,1
China,2012,Geothermal,60025.27319,7874.767769,360889299,385196070,2.74735E+13,92189.83386,38249.51104,27287.58108,791294.1278,192493,10.31707595,298.1034626,1
Russia,2008,Hydro,99570.53343,44380.18676,5776786877,768089872,7.50024E+12,211478.8383,10660.36187,94358.05304,656007.3796,85337,3.740056594,76.34474908,1
Russia,2007,Biomass,76805.13545,12379.62446,5272461602,1456791137,2.79144E+13,62666.16467,23567.31786,48753.03239,990889.5752,843054,49.78177677,72.66242748,0
Australia,2005,Hydro,50893.57694,40247.82838,8862358963,517712320,9.3471E+13,563279.1452,23511.79832,75211.40319,421968.9203,436563,51.58311183,840.4314425,1
Australia,2017,Geothermal,78743.05512,46010.15862,522297633.4,764934506,1.42366E+13,122900.8017,52131.62695,74717.29712,352037.7257,924600,47.97390666,444.8083227,1
USA,2009,Biomass,39437.69191,31082.15021,8682010437,1085124531,1.14152E+13,522921.5753,91681.0761,78137.1089,31676.24127,998044,51.61393136,141.7399096,0
Canada,2021,Hydro,12688.31322,41716.27038,6704039185,963316197,1.53478E+14,512096.9328,53325.25229,46726.54827,337273.6832,249609,28.2814365,543.0774376,0
Germany,2022,Hydro,37286.76841,13801.43986,6022672243,529008065,9.62456E+13,468029.228,77827.02789,60350.60154,62213.46459,335098,77.37884103,957.438889,1
USA,2018,Solar,57579.41721,22080.42575,9638906048,897352065,1.4735E+14,868463.0475,21633.71317,84892.58191,451016.834,574172,92.63435508,468.2306087,0
Russia,2020,Geothermal,23273.66732,15932.43716,3723978164,342252484,1.52789E+14,261298.7749,86757.6584,14495.42642,931194.7449,535892,99.6995665,650.8242494,1
India,2016,Biomass,87453.70367,31972.80082,9642236671,1266683261,5.62905E+13,26204.84249,46778.97666,85239.45848,559033.4201,890281,73.2782502,189.1615271,1
India,2003,Solar,24648.11345,31393.87517,6386095094,472548986,1.4534E+14,237529.8071,17562.35934,76109.114,255403.7902,881930,52.72272187,165.9159304,1
India,2008,Biomass,5647.440747,46234.47213,5886994.473,206191939,9.54587E+13,975684.1914,55420.29437,96029.44339,747563.6977,208667,43.20827932,818.2095184,0
Canada,2008,Geothermal,2817.386481,47875.8566,4803040528,588035548,1.32248E+14,153174.5549,4053.279842,94894.15949,615162.2367,586600,33.62698743,537.305927,1
Canada,2001,Solar,2224.502655,766.1468252,5771749032,154680449,1.57112E+14,694382.8979,40661.52553,43688.02598,154304.6363,974515,53.38985546,171.8580002,0
Brazil,2019,Solar,72549.65415,8760.860915,4826658289,1007758429,1.26362E+14,311075.9389,4786.124758,37505.05747,89833.08002,392656,13.1307296,385.4617462,1
Russia,2011,Hydro,36541.96425,596.5972813,7563756533,1135083777,2.4145E+13,594179.0193,3893.525565,96121.33654,383708.1777,142683,77.18637621,308.3262191,0
China,2001,Solar,70143.22635,35866.71365,8989019857,442235891,1.79813E+14,578532.8975,72579.6924,37330.88553,978804.5523,641876,93.42789486,893.9860152,1
France,2014,Wind,41749.58379,17165.97387,6255245160,1166493629,4.29826E+13,577771.3736,61820.09136,37889.22759,159204.2111,191388,62.25945961,738.5099738,1
China,2009,Geothermal,39799.16673,28901.45177,7661540541,1458237641,1.44351E+14,870271.4269,76329.0022,16834.88549,447582.0264,716659,68.25453745,590.5534823,0
Canada,2016,Hydro,18163.71087,13863.41523,2503128489,132775826,8.0349E+13,950987.1823,55526.75263,21937.94234,16338.39735,867982,83.49541901,516.9266383,0
India,2006,Wind,6056.648817,21680.23787,9640032482,1254527266,5.87562E+13,267345.2879,36512.50238,43525.95897,822152.8404,421706,38.47091805,613.348877,0
USA,2006,Biomass,35992.09288,24011.46434,6705501261,65707250,5.72958E+13,652313.9693,83857.01062,95834.69129,700414.0214,711195,83.81728441,952.0635105,1
Japan,2022,Biomass,58568.55001,10538.43297,460371500.1,238049620,1.64892E+14,443253.0152,30259.17291,4588.653968,746465.3571,169116,11.39252968,875.713348,0
India,2021,Biomass,86681.45367,35272.71812,9139447746,1312390377,3.79385E+13,410010.8877,14167.92338,14365.64563,950305.9855,250602,1.34022423,633.0574855,0
Australia,2001,Biomass,83987.49949,12248.38269,8456524050,1282831893,2.33577E+13,46425.11348,24647.38321,69763.72657,296460.8792,411465,97.96954671,671.7002231,0
China,2020,Solar,43895.01101,21928.16659,4793172989,222032748,7.47535E+13,707285.0919,98330.10657,5345.707276,159880.3713,182032,21.454308,384.0291455,0
Australia,2016,Biomass,3664.30974,14076.0322,9435661483,482753423,1.56289E+14,402930.4771,3175.395594,14545.99001,485251.8987,183893,74.97065908,121.9415587,1
Russia,2006,Hydro,94249.46765,15120.2996,2127105290,190649778,4.55271E+13,803971.3392,62476.31812,59000.02976,177673.9384,128669,19.14749564,808.8287319,0
Australia,2001,Hydro,16808.72479,26940.35912,6993261223,863821819,7.78377E+13,753752.5851,41037.55132,10178.07778,247172.8058,825788,84.30197956,439.5198377,0
China,2017,Wind,49368.9472,19485.01966,5998591964,766238044,8.75345E+13,632183.5857,83102.83922,89340.23508,36380.24395,946496,22.11661374,343.2822669,0
Brazil,2013,Wind,74901.76183,16277.65537,6485186266,469021990,6.18033E+13,313914.7128,77844.93364,41495.24872,475550.2922,870866,85.33377175,585.999678,1
Japan,2002,Solar,35197.16379,12521.9664,2916550899,633006721,1.14773E+14,339555.0957,52830.856,90030.79401,262947.374,79814,43.46828719,621.3554359,1
USA,2012,Hydro,19481.30062,46958.91092,1602176007,131157894,1.30039E+14,10652.10881,54942.00838,86404.50519,811967.9123,500281,11.13388696,805.2399901,0
Germany,2006,Wind,48853.1478,20896.54386,2600842137,916723737,1.96669E+14,933903.3475,44734.26835,80018.32819,92107.68,812790,59.1765923,544.0996245,1
Canada,2018,Biomass,1212.800729,43516.52949,356129839.6,764726197,6.9833E+13,118449.6956,83112.58442,28438.55519,647130.2852,515069,22.975474,120.890523,0
Russia,2022,Geothermal,29405.93534,8987.42691,6141636204,1191387773,1.56635E+14,31210.18755,78425.41202,61014.89991,939824.9378,265697,96.26727788,820.5365085,1
Germany,2013,Wind,20992.59499,41824.86105,8968476909,178462451,6.59916E+13,49856.87235,9054.398408,78275.5877,430706.4953,191658,98.52380596,119.2057237,0
Russia,2022,Solar,72830.20169,25301.2475,390764996.8,419146621,5.83666E+13,13944.00322,85106.14045,76218.89988,7331.46885,347781,1.00282624,854.304867,0
USA,2010,Wind,27738.22103,5057.761222,1307530538,1342164799,4.80584E+13,72698.20654,67911.80555,25406.27941,775857.2218,685453,7.964852733,414.9278941,1
Russia,2001,Solar,42514.46984,41521.57698,1107618298,782186939,5.77462E+13,827884.3406,59816.63587,79556.97521,600333.2644,631774,19.3385715,728.1499727,0
France,2006,Geothermal,25466.792,48108.849,5150005152,36019661,1.16856E+14,947556.0603,30799.56408,28771.31044,852408.1528,614005,33.30085777,507.0724177,0
Germany,2021,Solar,89707.40555,1398.386521,6228336699,67559919,1.62197E+14,994011.3884,99120.39866,80298.45929,70640.19998,278779,40.71560557,141.0080702,0
Germany,2021,Geothermal,5759.95066,16205.78013,6201143865,1406355512,7.74693E+13,192715.0262,36084.5461,45861.7049,338983.6984,35862,58.41328262,962.6591449,0
USA,2022,Hydro,88370.74775,31082.29645,9830475099,1237419821,1.7623E+14,687526.0628,44440.19719,80808.86961,104122.0572,720116,82.44050501,912.664652,1
USA,2007,Biomass,10417.56998,26456.5076,9298412807,71261299,1.23647E+14,133929.887,23165.79121,46382.84674,165736.3746,69146,86.52315194,586.9665386,0
China,2009,Solar,20512.53033,4025.100881,2161727168,1245517659,1.69353E+14,592269.6884,95847.55579,49568.19734,252004.3694,537068,1.806194797,657.7232384,1
France,2017,Geothermal,32850.94081,33230.46942,7154363869,273101311,9.86985E+13,577467.2009,3670.66846,81193.70692,92948.76435,574385,63.45123884,178.0044463,1
Australia,2008,Biomass,86807.62707,22419.58315,9983412968,380296795,4.28165E+13,435874.2104,62633.49248,5387.82047,364518.5412,555945,16.31018515,169.7551667,1
USA,2016,Biomass,12785.14321,24658.65006,4689555381,841872793,1.83737E+14,313683.3734,30350.45338,76447.96482,460060.0838,931587,56.9271157,965.7603748,0
Canada,2016,Geothermal,26997.93754,23165.58921,6185572779,1181344843,1.31006E+14,536897.8831,83692.89212,49217.96963,813022.6865,38901,49.86780255,790.4805019,0
Germany,2017,Hydro,45353.88519,47902.92141,2008074299,1424769699,4.2417E+13,44274.14832,44960.26027,92480.37633,908128.3384,564063,79.70367677,169.9002985,1
Australia,2009,Geothermal,53915.19148,825.5514609,5047067938,336023017,1.8091E+14,436819.7763,19516.51293,12278.33119,957720.3506,761528,67.68432942,766.5733801,1
Canada,2023,Solar,25364.63907,4050.891047,1774233897,1463136909,1.73445E+14,897019.728,27855.00774,82537.03774,293916.2946,160933,88.82969043,703.4083739,0
Russia,2019,Geothermal,84973.21183,38093.57396,7197735441,692450527,1.69323E+14,746494.4472,14037.98712,80371.35534,377825.4794,377629,24.90267018,237.9960875,0
Brazil,2003,Geothermal,59901.62581,40913.13444,252286533.5,1057997459,1.15737E+14,317172.5041,49866.95966,27203.61402,468936.0539,944522,61.67015093,617.5774106,0
USA,2011,Solar,8300.688752,28239.02872,8811007665,414882493,1.78365E+13,259332.8709,13815.76392,25205.27079,935391.8068,378199,82.20104549,425.9283423,0
Japan,2018,Solar,95840.67669,49538.50896,275859739.6,1209494009,1.04431E+14,256959.8351,27312.55901,98782.84738,451966.0518,443197,73.46454918,634.3884378,1
Australia,2003,Biomass,11977.33302,8778.474463,659340145.8,1180825343,1.8882E+14,919180.5982,33349.65007,11466.31485,958881.9375,327165,71.73063007,213.7302171,1
Japan,2006,Wind,48685.58758,21724.5774,7483502103,709091720,1.63243E+13,770931.0906,27721.25608,11768.55171,544716.2164,521272,90.70693164,344.622317,1
India,2004,Wind,45651.39033,17882.67275,4768448557,645504486,1.99667E+14,513634.727,56941.41739,35114.77978,234652.1594,308358,3.109465205,447.4870289,1
Brazil,2010,Hydro,65228.73089,24657.92524,6175086866,1481176058,1.48421E+13,178042.3169,94964.63651,3971.088325,678033.2471,928160,26.8917846,328.494189,1
China,2018,Solar,12008.99864,46761.24702,1518153986,1070850175,1.16221E+14,962880.4,96226.82595,52649.83423,45279.46435,91366,65.28514785,421.68935,0
Australia,2016,Biomass,5815.217954,14805.69485,5601201686,1280189246,1.59577E+14,863299.0851,37204.88172,93982.27484,174403.926,239166,46.17190854,660.1448994,0
Brazil,2008,Solar,57639.97077,33413.26035,1764107044,472823296,1.29791E+14,81797.91757,10459.53609,49072.96865,874554.3996,577974,85.43540537,997.5616071,1
Australia,2009,Geothermal,33395.66215,32887.95794,9902785572,1137883222,1.70204E+14,165641.4641,95842.1373,51468.79776,712144.0399,309634,23.2290887,451.2608012,1
USA,2003,Geothermal,66115.13292,42206.14074,2365119297,1256405746,1.46897E+14,177550.7005,71843.68061,15971.67012,324744.3841,230872,36.88055861,68.29212772,1
Australia,2020,Wind,64842.97202,8474.584723,1693257001,125997715,1.86928E+14,628460.2701,67416.38002,95872.70762,889851.3857,792485,68.64308788,727.5925126,1
Germany,2005,Solar,18786.25067,29224.22843,9936914829,1399266109,9.02031E+13,244657.1352,57733.783,96540.14628,385327.2178,449882,96.26907805,942.1348803,1
Germany,2019,Biomass,31773.95995,24469.27156,8857045088,918474127,4.87921E+12,47377.20204,11885.11661,53955.68589,585274.6286,440403,6.66288604,953.0875129,1
Germany,2018,Hydro,46183.21319,28490.87523,5932429368,236451081,1.04027E+14,114987.0796,93330.79468,3934.9753,802276.4494,642424,72.73279792,547.1997122,1
India,2003,Biomass,61695.06465,11924.04662,6303439559,409846655,9.97151E+13,431178.2006,83755.05998,14602.48226,761549.8631,197227,55.34368392,387.2604377,0
